id,Similarity,is_predicted
US-2018168740-A1,0.7885516640825214,False
US-2022151705-A1,0.8096710661639723,False
US-2018185100-A1,0.7905629713559114,False
US-2019110842-A1,0.7969326351655611,False
US-2019239850-A1,0.7681776022051783,False
US-2019254754-A1,0.7558382621314893,False
US-2019289284-A1,0.7277139304735177,False
US-2019339525-A1,0.7698344410475421,False
US-2019349559-A1,0.8017854138924689,False
US-2019380790-A1,0.7663398498940097,False
US-2020059640-A1,0.7816803092299994,False
US-2020064439-A1,0.7110748503706377,False
US-2021045715-A1,0.7930810240362464,False
US-2023371919-A1,0.8045722836967971,False
US-2021093400-A1,0.795891866562487,False
US-2021121238-A1,0.7868533453252713,False
US-2021137350-A1,0.7800550802324743,False
US-2021068845-A1,0.8066152300886702,False
US-2024058063-A1,0.7779556731657616,False
US-2007118243-A1,0.7935963013964447,False
US-12023103-B2,0.7932741543877587,False
WO-2013177051-A1,0.7142388800945243,False
US-2016231732-A1,0.7965906795811886,False
US-11819416-B1,0.79525618586921,False
US-2020101273-A1,0.7730910025918969,False
US-2021177603-A1,0.7942140799001981,False
US-2021177623-A1,0.7752581452600387,False
US-2021251704-A1,0.7715571537725414,False
US-11337762-B2,0.8326694590444038,False
US-11523916-B2,0.7752581452600387,False
US-2023107003-A1,0.7882472434444718,False
US-2023181256-A1,0.8245588279584932,False
US-2023298728-A1,0.826949182930865,False
US-2023301791-A1,0.7612731151129901,False
US-2023363832-A1,0.7761463695815349,False
US-2023377714-A1,0.8171508023848837,False
US-2023397964-A1,0.800023713137738,False
US-2004116835-A1,0.7474539132080331,False
US-2021346005-A1,0.7472068400613161,False
US-12279761-B2,0.7344329138075846,False
US-7763028-B2,0.7499772551298848,False
US-2011257655-A1,0.7487638525934419,False
US-8828008-B2,0.7816040588537017,False
US-2014193053-A1,0.7884658145696182,False
US-2022125517-A1,0.8478987596217116,False
US-2017071673-A1,0.8223343223114186,False
US-2017367766-A1,0.7865765211801009,False
US-2022265355-A1,0.7956430286076992,False
US-11896328-B1,0.7806171757978962,False
US-11896329-B1,0.8052320583120154,False
US-5872438-A,0.738405601078783,False
US-12189123-B2,0.7232502591943872,False
US-6695770-B1,0.7190086080160129,False
US-2005116954-A1,0.7155848799933852,False
US-2006015560-A1,0.6879478079135865,False
US-2006262120-A1,0.7472871536605535,False
US-2007186007-A1,0.7196393153720968,False
US-2008081701-A1,0.7204044215582812,False
US-2008294663-A1,0.7153995038507349,False
US-2009063156-A1,0.7334938800106634,False
US-2011082009-A1,0.7404585089861792,False
US-11083967-B1,0.7307320647806402,False
US-2012226987-A1,0.7205545807273896,False
US-2013271457-A1,0.7239824971376698,False
US-2014009490-A1,0.7103330273818895,False
US-2014046829-A1,0.717264367780525,False
US-2014063061-A1,0.7195810743809908,False
US-2014114845-A1,0.727280463821709,False
US-12093500-B2,0.7292176919370708,False
US-2014306866-A1,0.7239887100099983,False
US-12142367-B2,0.7906755718304985,False
US-2015002541-A1,0.7149851814964092,False
US-2015268722-A1,0.6990481966797464,False
US-11733777-B2,0.7009812833511415,False
US-2016035140-A1,0.7259636040647804,False
US-2016093108-A1,0.7107264643101155,False
US-2016189494-A1,0.7342098580538285,False
US-2018330549-A1,0.7290750710946526,False
US-2019249908-A1,0.6894219495290853,False
US-2021043011-A1,0.7113347787584355,False
WO-2017093683-A1,0.7142388800945243,True
US-2021387333-A1,0.7177071519284216,False
US-11904468-B2,0.723728033886489,False
US-2018032225-A1,0.7261470513741668,True
US-2019077011-A1,0.7333172999863886,False
US-2020269429-A1,0.727460204146246,False
US-5431653-A,0.7541362572485933,False
US-2023172600-A1,0.7185348782516916,False
US-2023072295-A1,0.7384403563451785,False
US-5800438-A,0.7742409979909062,True
US-2006074431-A1,0.738062099492663,False
US-2007162040-A1,0.7842251668201923,False
EP-2011442-A1,0.7142388800945243,False
US-2009198240-A1,0.7615258724964424,False
US-12213658-B2,0.7816238139035869,False
US-7615055-B2,0.8098354044473358,False
US-2010100102-A1,0.7481257582935963,False
US-2011282158-A1,0.7572153521915881,False
US-2013079792-A1,0.7611620090134548,False
US-2014288658-A1,0.7766383755945045,False
US-2016346044-A1,0.8147414305821743,False
WO-2020033589-A1,0.7142388800945243,False
US-2020222205-A1,0.767225102132478,False
US-2020352555-A1,0.7328826963743595,False
US-2021298734-A1,0.7816238139035869,False
US-2022133291-A1,0.7277234981536926,False
US-11419595-B2,0.7485974205392908,False
US-11666318-B2,0.7843613484465829,True
US-2013184868-A1,0.6974381548281386,False
US-2020368905-A1,0.7311708813450543,False
US-9205558-B1,0.7237176349041667,False
US-9238304-B1,0.7330030658847969,False
US-2016059412-A1,0.7242004452377191,False
US-2020388074-A1,0.7519622841069693,False
US-2016075031-A1,0.7203701239864829,False
US-9333649-B1,0.7291941342954367,False
US-9375853-B1,0.7171729634865011,False
US-2016239013-A1,0.7189482963570152,False
US-2017106534-A1,0.7374668096839702,False
US-2017173795-A1,0.7384196657431883,False
US-2018361595-A1,0.7258457157831645,False
US-10773385-B2,0.7311708813450543,False
JP-H0515957-A,0.7142388800945243,False
JP-2002254380-A,0.7142388800945243,False
US-7017961-B1,0.7180419437235803,False
CN-101296611-A,0.7142388800945243,False
CN-101618544-A,0.7142388800945243,False
JP-2010005769-A,0.7142388800945243,False
US-2010222915-A1,0.7248765496519428,False
US-12202145-B2,0.724830652720613,False
CN-103043359-A,0.7141242590312263,False
JP-2013154457-A,0.7142388800945243,False
CN-104044151-A,0.7142388800945243,False
JP-2014176926-A,0.7142388800945243,False
US-9089969-B1,0.7409127234853615,False
US-9393693-B1,0.7213441161855821,True
CN-106660207-A,0.7142388800945243,False
CN-106660212-A,0.7142388800945243,False
US-2018040132-A1,0.7256872816046338,False
CN-107838945-A,0.7142388800945243,False
JP-2018047515-A,0.7142388800945243,False
US-2018162660-A1,0.7371387768475226,False
CN-108778636-A,0.7142388800945243,False
US-10124489-B2,0.740860641426819,True
CN-109129544-A,0.7142388800945243,False
US-2019030730-A1,0.7183651209491294,False
US-2019047158-A1,0.7384567228624236,True
US-10207868-B1,0.7289466471778455,False
CN-109483554-A,0.7142388800945243,False
US-2019084012-A1,0.728847316795378,False
CN-109500810-A,0.7142388800945243,False
JP-2019085271-A,0.7142388800945243,False
KR-20190068663-A,0.7142388800945243,False
WO-2019147697-A1,0.7142388800945243,False
US-2019263603-A1,0.7371387768475226,False
JP-2019162685-A,0.7142388800945243,False
US-10576630-B1,0.7347970961611318,False
US-2020376662-A1,0.7198717784359167,False
US-2021024298-A1,0.7300034878334393,False
US-2021053216-A1,0.7177071519284216,False
CN-112405570-A,0.7142388800945243,False
US-11117256-B2,0.7177071519284216,True
US-11345029-B2,0.723728033886489,False
JP-H09245195-A,0.7142388800945243,False
US-2002063807-A1,0.7337377679739238,False
US-2021335483-A1,0.7761350565090483,False
US-2002082498-A1,0.8136442749611472,False
US-6449103-B1,0.7402449971634544,False
US-2003223038-A1,0.7517858720403859,False
US-2005036109-A1,0.7368842959016282,False
US-2005168569-A1,0.7120289917730548,False
US-2005280603-A1,0.7297697941907587,False
US-2006087746-A1,0.7791905830670327,False
US-2007121070-A1,0.7452007375383509,False
US-2009086313-A1,0.7254589643859274,False
US-2009123036-A1,0.7263223007289251,False
US-2009128834-A1,0.7264811414903254,False
US-2009218400-A1,0.7287623169800372,False
US-7639208-B1,0.7340572318343004,False
US-2010011959-A1,0.6996616009484913,False
US-2010079356-A1,0.7246920893402263,False
US-2010149073-A1,0.7240927533157242,False
US-2010254017-A1,0.7341750244329927,False
US-2010277471-A1,0.7135455086717039,False
US-2011043644-A1,0.716970860471768,False
US-8135227-B2,0.7406358635442274,False
US-2012068913-A1,0.7072898323212594,False
US-2012200595-A1,0.7406358635442274,False
US-2012281181-A1,0.7006787730994368,False
US-8311328-B2,0.7007817011175185,False
US-2012326948-A1,0.7090044914376478,False
US-8350898-B2,0.7189257243077481,False
US-2013099700-A1,0.7017806825758381,False
US-2013155507-A1,0.6981206862889214,False
US-2013162632-A1,0.739953922518389,False
US-2013162673-A1,0.7089722687494272,False
US-2013172902-A1,0.7958965643222701,False
US-12151377-B2,0.7680911838641101,False
US-2013178868-A1,0.7783931792939847,False
KR-20130082637-A,0.7142388800945243,False
US-8494298-B2,0.7406358635442274,False
US-2013194254-A1,0.7304794786798272,False
US-2013215147-A1,0.7444865117190287,False
US-8579194-B2,0.7287623169800372,False
US-2013329184-A1,0.7062249994494049,False
US-2013329190-A1,0.7406358635442274,False
US-2013335543-A1,0.745091486418719,False
US-2014002597-A1,0.7297917897700362,False
US-2014002587-A1,0.762069457927157,False
US-2014063054-A1,0.7184688620661237,False
US-2014094655-A1,0.7705653730013476,False
US-2014098226-A1,0.7363180524571029,False
US-2014160264-A1,0.7390467871676648,False
US-8771805-B2,0.7078654825155803,False
US-2014214122-A1,0.7140679915501582,False
US-8798756-B2,0.724148949810842,False
JP-5571901-B2,0.7142388800945243,False
US-8812120-B2,0.7313471069133399,False
US-2014232645-A1,0.7315861855905958,False
US-2014243971-A1,0.7276530409666536,False
US-8831745-B2,0.7176438305941972,False
US-8831734-B2,0.7140679915501582,False
US-2014275760-A1,0.7727674953807054,False
US-2021157403-A1,0.7612626606794434,False
WO-2014140849-A2,0.7142388800945243,False
KR-20140112207-A,0.7142388800945243,False
US-2014283429-A1,0.7313627515308005,False
US-8874224-B2,0.7016613825851802,False
US-8874239-B2,0.7263887578393784,False
US-8886329-B2,0.7174691342381015,False
US-8912979-B1,0.7179924272955164,False
US-8934983-B2,0.7097795723162794,False
US-8954157-B2,0.7358782082251011,False
US-8976086-B2,0.727832749625188,False
US-2015084841-A1,0.727832749625188,False
US-9002462-B2,0.7408539414178082,False
US-9042985-B2,0.7454014084200918,False
US-9044591-B2,0.7553191259849743,False
US-9044590-B2,0.7218485921709012,False
US-9050468-B2,0.7516869059821003,False
US-9061150-B2,0.7340989147272274,False
US-9072900-B2,0.7479026942195011,False
US-9072888-B2,0.7264241133363145,False
US-2015193984-A1,0.7072898323212594,False
US-9078739-B2,0.7236977522511309,False
US-9084895-B2,0.7247821855025778,False
US-2015205132-A1,0.7104797645865314,False
US-9089702-B2,0.7547444359220011,False
US-9089690-B2,0.7254753074462561,False
US-9089701-B2,0.7187416844521726,False
US-9095709-B2,0.7358868489858187,False
US-9095710-B2,0.7354846045724204,False
US-9097891-B2,0.7109205095634078,False
US-9095722-B2,0.7439408059845137,False
US-2015355481-A1,0.7273260651612997,False
US-2015362733-A1,0.7395599061701388,False
US-2015378074-A1,0.7060681603489354,False
US-2016027216-A1,0.7275287041345384,False
US-2016037849-A1,0.737442690691544,False
US-2016055822-A1,0.6945075679605022,False
US-2016091968-A1,0.7129858184550762,False
US-2016183779-A1,0.7826124921814214,False
US-2016196694-A1,0.7155852498904215,False
WO-2016133644-A1,0.7142388800945243,False
US-2016247418-A1,0.786470034781349,False
US-2016252325-A1,0.7077163953657003,False
US-2016267720-A1,0.7261527354537042,False
US-2016262608-A1,0.7259570305832421,False
US-2016270656-A1,0.785591600002977,False
US-2016270648-A1,0.7537503822090986,False
US-2016377871-A1,0.710354659194255,False
US-2016379593-A1,0.7222699825549895,False
US-2017010469-A1,0.785591600002977,False
US-2017007351-A1,0.7555358114848825,False
US-2017011706-A1,0.722105074367111,False
US-2017068119-A1,0.7371134120977,False
US-2017094167-A1,0.7358341882562814,False
WO-2017064301-A1,0.7143061036224708,False
US-9651784-B2,0.7284752974732642,False
US-9651786-B1,0.6968782972390514,False
US-2017236332-A1,0.7231350436534584,False
US-2017242253-A1,0.7269418363472092,False
US-2017293380-A1,0.70698346802659,False
US-2017323615-A1,0.7075401417402791,False
US-2018045964-A1,0.7239945543085665,False
WO-2018067611-A1,0.7142388800945243,False
US-9955862-B2,0.7537503822090986,False
US-2018116742-A1,0.7861290759990747,False
US-2018125340-A1,0.7396271860168321,False
KR-20180068351-A,0.7142388800945243,False
US-2018250085-A1,0.7887998187329422,False
US-12268460-B2,0.7907265407060325,False
US-10111583-B1,0.7537503822090986,False
US-2018325618-A1,0.8248767925538816,False
US-11583345-B2,0.7902887580058319,False
US-10149958-B1,0.72981552057337,False
US-10323904-B1,0.726172485208453,False
US-10345768-B2,0.7302449471462849,False
US-2019339528-A1,0.7078769407010387,False
US-2019353457-A1,0.7266987936200183,False
US-2019359351-A1,0.7245071546346238,False
WO-2020014707-A1,0.7141242590312263,False
US-2020030054-A1,0.8020108457937042,False
US-2020038120-A1,0.7769247613283602,False
US-10638080-B2,0.7480985088506044,False
US-2020281670-A1,0.8001907738135678,False
US-10874297-B1,0.7537503822090986,False
US-2021022599-A1,0.7865246420380713,False
US-2021149173-A1,0.7048073909163585,False
EP-4052647-A1,0.7142388800945243,False
US-6091422-A,0.7024717138501752,False
US-2002163545-A1,0.7122200409865626,False
US-6850221-B1,0.7066853404352385,False
US-2006028436-A1,0.7127744463074843,False
US-2007081123-A1,0.729157299871152,False
US-2011310227-A1,0.7280353482766432,False
US-2012127062-A1,0.7085074646296107,False
US-2012162549-A1,0.7130479778825936,False
US-2013082922-A1,0.7318120876717028,False
US-2013117377-A1,0.7239887100099983,False
US-2013125027-A1,0.7244075798420287,False
US-2013135344-A1,0.717018941626316,False
US-2013208234-A1,0.7243990316630231,False
US-2013242262-A1,0.7243990316630231,False
US-2014071539-A1,0.7166059130973538,False
CN-103714192-A,0.7142388800945243,False
US-2014177023-A1,0.7152146878289782,False
US-2014218468-A1,0.7240213529530004,False
US-2014267400-A1,0.7174244165237748,False
US-2014267420-A1,0.7319737904477664,False
US-2015016777-A1,0.7021552826136197,False
US-2015103306-A1,0.7358614288348362,False
US-2015112808-A1,0.7169358478148443,False
US-2015178939-A1,0.7268975397648382,False
US-2015205126-A1,0.7341507906436554,False
US-2015309263-A2,0.7021552826136197,False
US-2015326570-A1,0.7335441934055773,False
US-2015346495-A1,0.7267712808541655,False
US-2016011419-A1,0.7136476199516703,False
US-2016026253-A1,0.7357036201236145,False
US-9448687-B1,0.7015246978017741,False
US-2017256096-A1,0.7356557321014964,False
US-2017332009-A1,0.7339802131585597,False
US-2017336862-A1,0.7189192954666312,False
US-2018137351-A1,0.7036734123584316,False
US-2018315248-A1,0.7287348344673994,False
US-2019122440-A1,0.7311507190521846,False
WO-2019126238-A1,0.7142388800945243,False
US-2019197785-A1,0.7038292630726303,False
US-2019258365-A1,0.7241424952802584,False
US-2019340818-A1,0.7104351802182904,False
US-2020054398-A1,0.7818160919960562,False
WO-2021113322-A1,0.7142388800945243,False
US-2021173547-A1,0.7292176919370708,False
US-2009143670-A1,0.780622217379358,False
US-2012306850-A1,0.710391694080178,False
US-2014200621-A1,0.7465591743560617,False
US-2018140328-A1,0.7437255736743256,False
US-2023157762-A1,0.7738116545282319,False
US-2024398479-A1,0.7908256109933247,False
US-2019262617-A1,0.7126528553141698,False
US-2019307516-A1,0.7730586490346011,False
US-2021137634-A1,0.7638531764558327,False
US-2023008264-A1,0.7312097389713346,False
EP-0133981-A2,0.7142388800945243,False
US-12433697-B2,0.7664391464863244,False
US-2007299427-A1,0.777600721544752,False
US-2015298825-A1,0.7244387026865291,False
US-3919607-A,0.6902846715321695,False
US-4017694-A,0.6739604048503656,False
EP-0204386-A1,0.7141242590312263,False
EP-0229013-A2,0.7142388800945243,False
EP-0239333-A2,0.7142388800945243,False
US-5296790-A,0.7078995995949403,False
US-5621293-A,0.7044056438133732,False
US-5717767-A,0.7170746182361415,False
US-5783899-A,0.7051213548582297,False
US-5921149-A,0.6959327349175021,False
US-6023515-A,0.7249173250196617,False
US-2002001392-A1,0.7039469594328525,False
EP-1258970-A1,0.7142388800945243,False
US-2003015929-A1,0.6864712063442024,False
EP-1282338-A2,0.7142388800945243,False
EP-1300932-A2,0.7142388800945243,False
US-6603863-B1,0.7076118355949307,False
EP-1438111-A2,0.7142388800945243,False
US-2004155741-A1,0.693196778510724,False
US-2004251750-A1,0.6776174002947422,False
US-2005189823-A1,0.7003232822809293,False
WO-2006001436-A1,0.7142388800945243,False
US-2006045298-A1,0.7250741039382709,False
US-7071584-B2,0.6961801719218125,False
US-2006171553-A1,0.7141915033015711,False
US-2006293722-A1,0.7497962973343946,False
JP-2007043768-A,0.7142388800945243,False
US-2007146317-A1,0.6993360271620883,False
US-2007270196-A1,0.7110310276097607,False
US-2007290988-A1,0.7200190732353575,False
US-2008001483-A1,0.6863938453331732,False
US-2008090622-A1,0.7088533617283134,False
US-2008096726-A1,0.7280614314122523,False
US-2008194962-A1,0.7293304644669316,False
US-2009036212-A1,0.7263003994782395,False
CN-100468926-C,0.7142388800945243,False
